Profile Name,Profile Name link,Job Title,Location
Charles Bartoli Jerome CASTEUBLE Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/charles-bartoli-34b3701/,Directeur Commercial Distribution,"Paris, Île-de-France, France"
Philippe D. Samya Badouraly Jerome CASTEUBLE 7 autres relations que vous avez en commun,https://www.linkedin.com/in/philippe-de-vandi%C3%A8re-sales-paris-finance-/,"Private assets advisor, CIIA","Paris, Île-de-France, France"
Xavier Demarle 12 k abonnés Laurent Plantier Benoît Jeanvoine 17 autres relations que vous avez en commun,https://www.linkedin.com/in/xavier-demarle-7a41b114/,Private equity/ M&A/ Restructuring reporter,"Paris, Île-de-France, France"
Bertrand Demesse Perrine Bismuth Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/bertrand-demesse-9693621/,Head of Bridgepoint Development Capital France,Paris et périphérie
Bruno DELPEUT 27 k abonnés Thomas du Paty de Clam Siptene Pirbay 24 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/bruno-delpeut-8587a01a/,ADUNEA le Club CGP,"Megève, Auvergne-Rhône-Alpes, France"
Maxime Durand Sébastien Leleu,https://www.linkedin.com/in/maximedurand1/,Portfolio manager - Amplegest,"Boulogne-Billancourt, Île-de-France, France"
Charles Mercier Sébastien Leleu,https://www.linkedin.com/in/charlesmercier/,Partner at EMZ,Paris et périphérie
Cyril Garbois Olivier Tilloy Thomas J. Lambert 96 autres relations que vous avez en commun,https://www.linkedin.com/in/cyril-garbois-3b841a8/,Co-Founder of Cashbee ⎟Entrepreneur in the financial industry,"Paris, Île-de-France, France"
Pierre-Luc de Leymarie Jerome CASTEUBLE Sébastien Leleu 3 autres relations que vous avez en commun,https://www.linkedin.com/in/pierre-luc-de-leymarie-11112918/,Investment professional,Paris et périphérie
Marco de Alfaro Sébastien Leleu,https://www.linkedin.com/in/mdealfaro/,private equity / LBO professional (France),Paris et périphérie
Henry Enthoven Sébastien Leleu,https://www.linkedin.com/in/henryenthoven/,Managing Partner at Orion Financial Partners,Paris et périphérie
Christophe de Courtivron Cyril Garbois Sébastien Leleu 6 autres relations que vous avez en commun,https://www.linkedin.com/in/christophe-de-courtivron-4b8b904/,Directeur Commercial B to B et Grands Comptes,"Paris, Île-de-France, France"
Stéphane Gonzalez Sébastien Leleu,https://www.linkedin.com/in/st%C3%A9phane-gonzalez-53022810/,"Directeur Général, AUXENSE GESTION",Paris et périphérie
Charles Cabillic 22 k abonnés Dominique Seguin 🟢 Vendre facilement Romain Coirault 131 autres relations que vous avez en commun,https://www.linkedin.com/in/charlescabillic/fr/,"Groupe W3 (Epopée Gestion, Green Aerolease, AlloVoisins, OpenFly et Finistair)",Brest et périphérie
Alexandre Foulon Sébastien Leleu,https://www.linkedin.com/in/alexandre-foulon-55894aa/,Administrator at Kresk Développement,Paris et périphérie
Pierre Willot Arthur Waller Jerome CASTEUBLE 1 autre relation que vous avez en commun,https://www.linkedin.com/in/pierre-willot-2607b01/,Co-Founder and Président chez Montaigne Capital,Paris et périphérie
Gilles Belloir Cyril Garbois Kevin Elbaz 3 autres relations que vous avez en commun,https://www.linkedin.com/in/gilles-belloir/,"Directeur Général | Assurance Vie & Épargne | Stratégie, Transformation Digitale & Croissance",Paris et périphérie
DELPHINE JARNIER Dominique Seguin 🟢 Vendre facilement Sébastien Leleu,https://www.linkedin.com/in/delphine-jarnier-5221422/,Directrice Associée Investissement,Paris et périphérie
Boris BRAULT 4 k abonnés Igor Duc Amandine MULTIN 🅓🅝🅓 1 autre relation que vous avez en commun,https://www.linkedin.com/in/borisbrault/,Founder & CEO @BOW Group,États-Unis
Patrice Coulon Jerome CASTEUBLE Sébastien Leleu 2 autres relations que vous avez en commun,https://www.linkedin.com/in/patricecoulon/,Founder - CEO chez P2C,Paris et périphérie
Benjamin Hannache Bertrand Jouvenot Etienne Alcouffe 5 autres relations que vous avez en commun Voir mes services,https://www.linkedin.com/in/benjamin-hannache-74b3b41a/,🌐 Opquast - Rendre le numérique meilleur,"Paris, Île-de-France, France"
Jean Frédéric ROUXEL Yoann Castiel Guillaume FARDE 1 autre relation que vous avez en commun,https://www.linkedin.com/in/jean-fr%C3%A9d%C3%A9ric-rouxel-gestion-patrimoine-expert-fiscalit%C3%A9/,Chef d'entreprise chez ASCALON FINANCES,Rennes et périphérie
Marc Stanciu Jean Neltner Giuseppe de Martino 5 autres relations que vous avez en commun,https://www.linkedin.com/in/marc-stanciu-aa53896/,Président & Administrateur Délégué INFORCA S.A.M Monaco,Monaco
Jean-Philippe GONTIER Cyril Garbois Thomas du Paty de Clam 18 autres relations que vous avez en commun,https://www.linkedin.com/in/jean-philippe-gontier-7b0699b/,Président fondateur - CEO chez Les Entreprêteurs,Paris et périphérie
Alexis Mahieu Jerome CASTEUBLE Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/alexismahieu/,"Senior Investment Director - Strategic investments (Energies, Environment, Wood) at Bpifrance",Paris et périphérie
Thierry Chesneau 2 k abonnés Yoann Castiel Jerome CASTEUBLE 1 autre relation que vous avez en commun,https://www.linkedin.com/in/thierry-chesneau-b50a5810/,Président de La Financière Responsable,"Paris, Île-de-France, France"
Guilhem Tosi Thomas J. Lambert Gaspard Gantzer 3 autres relations que vous avez en commun,https://www.linkedin.com/in/guilhem-tosi-a412216/,Président d'Exitis - Ingénierie et prévention du risque incendie,"Paris, Île-de-France, France"
Franck Morel 9 k abonnés Jonathan Chemouny Christofer Ciminelli 19 autres relations que vous avez en commun,https://www.linkedin.com/in/franck-morel-b9aa137/,CEO - Zonebourse.com / MarketScreener.com / Surperformance SAS / Exclusive Advisor of Europa One Fund - LU1220932716,"Annecy, Auvergne-Rhône-Alpes, France"
Pierre-Edouard Stérin 91 k abonnés Jean Neltner Gandé Aitor DAGBA EGUILUZ 163 autres relations que vous avez en commun,https://www.linkedin.com/in/pierreedouardsterin/,"Entrepreneur, investisseur et philanthrope",Bruxelles et périphérie
Matthieu Paquier Cyril Garbois Jerome CASTEUBLE 3 autres relations que vous avez en commun,https://www.linkedin.com/in/matthieu-paquier-9b45a43/,Founder - Orkestra Partners - Administrateur de sociétés,"Paris, Île-de-France, France"
Hugues Morel-Lab Etienne Viellard Dominique Seguin 🟢 Vendre facilement 18 autres relations que vous avez en commun,https://www.linkedin.com/in/hugues-morel-lab/,CEO Inspearit - Agilité à l’Echelle et IA Generative,"Paris, Île-de-France, France"
Dimitri Barcelone Yoann Castiel Denis MEILHON 17 autres relations que vous avez en commun,https://www.linkedin.com/in/dimitri-barcelone-4a3a9012/,Président chez kanopé,Toulouse et périphérie
Laurent Mesnil Zineb BAYALI Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/laurent-mesnil-ba85131/,Associé gérant chez ELITE Patrimoine,"Bordeaux, Nouvelle-Aquitaine, France"
François Perrin Gaspard Gantzer Theo Marcolini 1 autre relation que vous avez en commun,https://www.linkedin.com/in/fperrin/,"Mentor pour MOOVJEE & Institut du Mentorat Entrepreunarial Convaincu que les entrepreneurs sont une des sources du vivre ensemble (faire société ...),",Paris et périphérie
Yvan Salamon Christian JORGE Sébastien Leleu,https://www.linkedin.com/in/yvan-salamon-97348117/,Founder & CEO at Argon & Co,Paris et périphérie
Francois Iogna-Prat Jean Neltner Sébastien Leleu,https://www.linkedin.com/in/francois-iogna-prat-110264/,Conseil en Gestion de Patrimoine,Nantes et périphérie
Fabien Obadia Olivier Tilloy Dominique Seguin 🟢 Vendre facilement 23 autres relations que vous avez en commun,https://www.linkedin.com/in/fabienobadia/,Co-Founder & Group CEO @ Peppermint | Business & Marketing,"Paris, Île-de-France, France"
Pierre Doize Cyril Garbois Vishal Sud 11 autres relations que vous avez en commun,https://www.linkedin.com/in/pierre-doize-b3456a1a/,Founder & Président chez Capital Management France (“CMF”),Paris et périphérie
Xavier Daniere Tong Chhor Bruno GUY 8 autres relations que vous avez en commun,https://www.linkedin.com/in/xavier-daniere-2b036419/,Entrepreneur / Investisseur / Cofondateur INOP'S (revendu à Freelance.com) / DGA Freelance.com / Cofondateur ceekeys,France
Francois Picarle Dominique Seguin 🟢 Vendre facilement Matthieu Vetter 3 autres relations que vous avez en commun,https://www.linkedin.com/in/francois-picarle-40842b2/,Managing Partner - GENEO Capital Entrepreneur,Paris et périphérie
Bertrand Araud Jerome CASTEUBLE Sébastien Leleu,https://www.linkedin.com/in/bertrand-araud-365bab9/,Partner at Lawderis Avocats,France
Céline LOPES 13 k abonnés Bertrand Jouvenot Jean Marie Tassy Simeoni 74 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/celine-lopes-conseil-formation-strategie-marque/,Stratégie Entreprise & Marque | Habilitée BPI France | Industries Créatives & Culturelles | Mode | Luxe | Lifestyle | Métiers d'Art | Conseil & Formation | Croissance - Transformation - Relance | fondatrice méthode SISA,"Paris, Île-de-France, France"
Thomas Derosne 18 k abonnés Olivier Tilloy Laurent Plantier 41 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/thomasderosne/,"Président de MILLESIME Capital, Entrepreneur et Investisseur",Nantes et périphérie
Marc Doare Ronan LOAS Sébastien Leleu 5 autres relations que vous avez en commun,https://www.linkedin.com/in/marc-doare-594269/,President YCE Partners,"Paris, Île-de-France, France"
Colas Fournier Cyril Pierre de Geyer Jonathan Maurin ✌️ 2 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/colasfournier/,"DG de Sendraise | 1er agrégateur de commissions ex-post pour CGP, CIF, FO et fonds d'investissements.",Paris et périphérie
Nicolas Guerin Tong Chhor Grégoire BEAURAIN 9 autres relations que vous avez en commun,https://www.linkedin.com/in/nicolas-guerin-8b05061/,"General Secretary, HR, Legal at ASTORIA FINANCE",Paris et périphérie
Gwenael Divay Rachel Lesage Sébastien Leleu 2 autres relations que vous avez en commun,https://www.linkedin.com/in/gwenaeldivay/,Directeur Général Adjoint | Finances & Corporate,Paris et périphérie
Laurent Potel 9 k abonnés Gandé Aitor DAGBA EGUILUZ Olivier Tilloy 46 autres relations que vous avez en commun,https://www.linkedin.com/in/laurent-potel/,CEO & Chairman at Comet. Former co-Founder & CEO at Reezocar (Acq. by Société Générale). Lauréat Choiseul100,"Boulogne-Billancourt, Île-de-France, France"
Cyriaque Viaud Jean Marie Tassy Simeoni Hugo Loriot 2 autres relations que vous avez en commun,https://www.linkedin.com/in/cyriaque-viaud-bbb25010/,Investisseur Majoritaire Sodero,Nantes et périphérie
Nicolas PILIKIAN 10 k abonnés Jean Marie Tassy Simeoni Cyril Pierre de Geyer 26 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/nicolaspilikian/,Structuration de club deals immobiliers | Associé Herrmann Immeubles Développement,"Paris, Île-de-France, France"
Fabien Bismuth Boris Janicek Jerome CASTEUBLE 1 autre relation que vous avez en commun,https://www.linkedin.com/in/fabien-bismuth-a886502/,Président du Directoire du Groupe Meeschaert - Membre du CS de LFPI et du CA de LFPI Gestion,"Paris, Île-de-France, France"
Mathieu Waltzer Lucinde Savatier Nicolas Verdier 5 autres relations que vous avez en commun,https://www.linkedin.com/in/mathieuwaltzer/,Dirigeant Exécutif (+14 ans) | CEO • COO • CRO | Scaling & Transformation,France
Arnaud Dhers Anaïs Ryterband Jerome CASTEUBLE 8 autres relations que vous avez en commun,https://www.linkedin.com/in/arnauddhers/fr/,Directeur chez Accuracy,Paris et périphérie
Nicolas de Saint Etienne Laurent Plantier Igor Duc 1 autre relation que vous avez en commun,https://www.linkedin.com/in/nicolas-de-saint-etienne-77357a13/,Associé gérant/ Managing Partner chez NextStage AM,"Paris, Île-de-France, France"
Guillaume Caillet Sebastien Lepez Igor Duc 4 autres relations que vous avez en commun Voir mes services,https://www.linkedin.com/in/gcaillet/,Managing Director Armor Capital Board members AC Ventures,RAS Hong Kong
Philippe Le Corre Romain Vivien Arthur Waller 5 autres relations que vous avez en commun,https://www.linkedin.com/in/philippe-le-corre-a138b0/,"Fondateur, Directeur Associé at 1CFO",Paris et périphérie
Antoine Bernabeu Grégoire BEAURAIN Sebastien Moaligou 6 autres relations que vous avez en commun,https://www.linkedin.com/in/antoine-bernabeu/,KPMG Partner - Transaction Services Leadership France,Paris et périphérie
Michael Israel Benjamin Poly Siptene Pirbay 6 autres relations que vous avez en commun,https://www.linkedin.com/in/michael-israel-65749b8/,Partner - IVO Capital Partners,Paris et périphérie
Aurelie Yiflach Tenenbaum Shamyl Malik Christofer Ciminelli 7 autres relations que vous avez en commun,https://www.linkedin.com/in/aurelie-yiflach-tenenbaum-4b756a16/,Fondatrice et présidente de Serenitys Patrimoine,Paris et périphérie
Julien FILLAUD 7 k abonnés Emmanuel de Vauxmoret Charles Di Giampietro 🎥 15 autres relations que vous avez en commun,https://www.linkedin.com/in/julien-fillaud/,CEO Comparadise - comparateurs d'assurance 🎯 J'aide les assureurs à développer leurs portefeuilles,Marseille et périphérie
Valérie Mérindol Christophe AUDOUIN Sébastien Leleu 3 autres relations que vous avez en commun,https://www.linkedin.com/in/valeriemerindol/,"Professor, PSB, & co-director, newPIC chair - Founding partner, ISK Consulting","Paris, Île-de-France, France"
Olivier Meril 37 k abonnés Bertrand Jouvenot Olivier Le Corre 72 autres relations que vous avez en commun Voir mes services,https://www.linkedin.com/in/oliviermeril/,"Président MVGroup Data, IA & Marketing Digital",France
Julien Maldonato 32 k abonnés Bertrand Jouvenot Gandé Aitor DAGBA EGUILUZ 190 autres relations que vous avez en commun,https://www.linkedin.com/in/maldo/fr/,Deloitte Partner - Strategy & Business Design,"Paris, Île-de-France, France"
Romain Launois Gilliard Hugo Bentz Jerome CASTEUBLE 6 autres relations que vous avez en commun,https://www.linkedin.com/in/romain-launois-gilliard-a03662a/,"Co-Founder (PE backed, Partners Group portfolio), investor","Paris, Île-de-France, France"
Frédéric Arnaud Laurent Plantier Jerome CASTEUBLE 5 autres relations que vous avez en commun,https://www.linkedin.com/in/frarnaud/,Co-fondateur at WeShareBonds #dette privée | Paris & Bruxelles,"Bruxelles, Région de Bruxelles-Capitale, Belgique"
Pierre-Jean Esmieu-Fournel 29 k abonnés Grégoire BEAURAIN Olivier Tilloy 81 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/pierre-jean-esmieu-fournel/,"Founding Partner @ Fournel Advisory | Successful Track Record, M&A","Paris, Île-de-France, France"
Antoine FLECHAIS Cyril Pierre de Geyer Jerome CASTEUBLE 2 autres relations que vous avez en commun,https://www.linkedin.com/in/antoineflechais/,Associé l Transaction Advisory Services l GROUPE AURYS,"Paris, Île-de-France, France"
David Seksig 7 k abonnés Cyril Garbois Siptene Pirbay 14 autres relations que vous avez en commun,https://www.linkedin.com/in/david-seksig/fr/,Directeur Général & Co-Fondateur - Remake AM,"Paris, Île-de-France, France"
"Richard Houbron, CFA Giuseppe de Martino Cyril Pierre de Geyer 33 autres relations que vous avez en commun",https://www.linkedin.com/in/richardhoubron/fr/,💹 Family Officer @ Experts en Patrimoine | MFO 🎓 Professeur de Finance @ l’Université de Paris 1 Panthéon Sorbonne | M2BF 🚀 Business Angel,"Neuilly-sur-Seine, Île-de-France, France"
Cyrille Geffray Grégoire BEAURAIN Giuseppe de Martino 10 autres relations que vous avez en commun,https://www.linkedin.com/in/cyrillegeffray/fr/,"CEO, COO, Transformation & Growth Manager | Saas, Software, Digital | Scale up, LBO, MBI | Projet de reprise de TPE / PME - Membre du CRA",Paris et périphérie
Christophe Amouroux Boris Janicek Adam Gelineau 14 autres relations que vous avez en commun,https://www.linkedin.com/in/christophe-amouroux-15063b5/,Président chez Twelve Consulting,Paris et périphérie
Vincent MARTINS Kevin Elbaz Sébastien Leleu 4 autres relations que vous avez en commun,https://www.linkedin.com/in/vincent-martins-4210853/,Directeur Général,"Paris, Île-de-France, France"
Estelle Dolla Siptene Pirbay Pascal de Lima 19 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/estelledolla/fr/,Co-Founder & CEO at Private Corner,"Paris, Île-de-France, France"
Thomas Kienzi Gandé Aitor DAGBA EGUILUZ Jean Marie Tassy Simeoni 15 autres relations que vous avez en commun,https://www.linkedin.com/in/thomas-kienzi-002b66/,"Chief Financial Officer, iliad Group",Paris et périphérie
Sebastien Vuillod Jerome CASTEUBLE Sébastien Leleu Accéder à mon site web,https://www.linkedin.com/in/sebastienvuillod/,Président-fondateur SOCLOFI - Chercher Reprendre et Diriger 1 PME,"Lille, Hauts-de-France, France"
Frédéric Pelard 5 k abonnés Xavier JAFFRAY Sébastien Leleu 2 autres relations que vous avez en commun,https://www.linkedin.com/in/fr%C3%A9d%C3%A9ric-pelard-29240610/,"Directeur Général Associé et co-fondateur de NOVANEA - Nous recrutons des commerciaux immobilier neuf : sur Paris, Bordeaux, Marseille et Montpellier !","Marseille, Provence-Alpes-Côte d’Azur, France"
Christophe MOTA 🚀 Wizio CRM des CGP 11 k abonnés Loic Morvan Siptene Pirbay 12 autres relations que vous avez en commun,https://www.linkedin.com/in/christophe-mota-%F0%9F%9A%80-wizio-crm-des-cgp-0350415/,"J'accompagne les CIF, Courtiers & CGP ⭐ CRM, Conformité, Agrégation & Marketing Digital","Lyon, Auvergne-Rhône-Alpes, France"
Mélody Picart Siptene Pirbay Sébastien Leleu 5 autres relations que vous avez en commun,https://www.linkedin.com/in/m%C3%A9lody-picart-36842513/,"J’accompagne les chefs d’entreprise dans la mise en place de solutions personnalisées en matière de retraite, santé, prévoyance et gestion de patrimoine","Paris, Île-de-France, France"
Bertrand Dalaison 13 k abonnés Loïc Deffains Ronan LOAS 2 autres relations que vous avez en commun,https://www.linkedin.com/in/bertranddalaison/,CEO (Président) chez Applium,"Île-de-France, France"
Carole Chiffe Matallah Jean-Paul Gaumet Sébastien Leleu Voir mes services,https://www.linkedin.com/in/chasseur/,Directrice Générale CJV SOLUTIONS,"Paris, Île-de-France, France"
Olivier Lendrevie 36 k abonnés Voir ma newsletter,https://www.linkedin.com/in/olivierlendrevie/,"Fondateur, MoneySmart.fr | Président, Quarzo Life | Associé, Prexange | Enseignant, HEC",Paris et périphérie
Florence Vasilescu Olivier Tilloy Dominique Seguin 🟢 Vendre facilement 22 autres relations que vous avez en commun,https://www.linkedin.com/in/florencevasilescu/,Founder & CEO @FirmFunding = rencontre entre Sociétés de gestion / Family Office / CGP / Entrepreneurs <> Financements en dette privée et private equity (PME),"Paris, Île-de-France, France"
Guillaume Philippot Florian Buguet Jerome CASTEUBLE 9 autres relations que vous avez en commun,https://www.linkedin.com/in/guillaumephilippot/,Partner - Transaction Services chez BDO France,France
Axel Tombereau 25 k abonnés Etienne Viellard Gandé Aitor DAGBA EGUILUZ 155 autres relations que vous avez en commun,https://www.linkedin.com/in/axeltombereau/,"AI Strategy, Operating Model + ROI Advisor for CEOs | Strategy, Decision Design & Execution | From AI to ROI | Driving value amid uncertainty | Europe & US ✨🔭","Paris, Île-de-France, France"
Eugène Constant Yoann Castiel Sébastien Leleu 2 autres relations que vous avez en commun,https://www.linkedin.com/in/eugeneconstantgestionpatrimoine/,Conseil en Gestion de Patrimoine chez AMBRE Gestion de Patrimoine,"Aix-en-Provence, Provence-Alpes-Côte d’Azur, France"
Aymeric Doron Johannes MONTEVERDE Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/aymeric-doron/,Directeur-Fondateur chez PRIMUS INVEST / BP RENTING,"Paris, Île-de-France, France"
Francois HERY Loïc Deffains Sébastien Leleu 1 autre relation que vous avez en commun,https://www.linkedin.com/in/fhery/,"Chargé de Missions, KREIZIG Invest - Directeur Général, FAIR West",Rennes et périphérie
Marc Adler 2 k abonnés Sébastien Leleu Benoit de La Porte,https://www.linkedin.com/in/marc-adler-007/,Président de TALIS,Paris et périphérie
Johan Didouche 5 k abonnés Jerome CASTEUBLE Denis MEILHON 9 autres relations que vous avez en commun Prendre un rendez-vous,https://www.linkedin.com/in/johandidouche/,Director External Distribution LBO France & Hestia - Senior Advisor Herest,Paris et périphérie
Alexandra-Fanny TOUBOUL Serge Kinkingnéhun 🪳 Yoann Castiel 9 autres relations que vous avez en commun,https://www.linkedin.com/in/alexandra-fanny-touboul-a842a418/,💙 📣 Chargée d’Affaires Entreprises - Banque de Financement et d’Investissement- Banque Populaire Rives de Paris 💙 📣 Facilitatrice et engagée je porte et soutiens vos projets,"Paris, Île-de-France, France"
Teddy Dewitte Laurent Plantier François-Xavier Del Boca 1 autre relation que vous avez en commun,https://www.linkedin.com/in/teddy-dewitte-872b3710/,Directeur Général chez FLORNOY FERRI,"Paris, Île-de-France, France"
Loïc Ronzani 5 k abonnés Matthieu Vetter Stanislas Hauchard 9 autres relations que vous avez en commun,https://www.linkedin.com/in/lo%C3%AFc-ronzani-conseilpatrimonial/,Partner - Accompagnement Patrimonial,Paris et périphérie
Thomas Leclerc Jean Neltner Nicolas BEAUCHESNE 6 autres relations que vous avez en commun,https://www.linkedin.com/in/thomasleclerc/,"Entrepreneur, Investisseur, Advisor",France
Christèle Biganzoli Olivier Tilloy Cyril Pierre de Geyer 26 autres relations que vous avez en commun,https://www.linkedin.com/in/christelebiganzoli/,"✨MYGESTIONPRIVEE, Le copilote du CGP moderne, outils SaaS conçus par des CGP pour les CGP #phygital #IA Outil incluant les situations internationales","Lyon, Auvergne-Rhône-Alpes, France"
Olivier Farouz Samya Badouraly Emmanuel Bismuth 19 autres relations que vous avez en commun,https://www.linkedin.com/in/olivier-farouz/,Président chez Groupe Premium,Paris et périphérie
David Zaghroun 2 k abonnés Grégoire BEAURAIN Dominique Seguin 🟢 Vendre facilement 2 autres relations que vous avez en commun,https://www.linkedin.com/in/david-zaghroun/,Directeur Administratif et Financier Groupe / CFO chez Volaris Group,"Levallois-Perret, Île-de-France, France"
Lionel Garnier Stéphane Mallard Pascal de Lima 4 autres relations que vous avez en commun,https://www.linkedin.com/in/lionel-garnier-666a133/,Rédacteur en chef adjoint chez L'AGEFI,"Versailles, Île-de-France, France"
An NGUYEN Sébastien Leleu Nicolas Mel,https://www.linkedin.com/in/annguy8n/,Managing Director @Integrity360France (ex-Holiseum),Paris et périphérie
Benoit DELESTRE 8 k abonnés Olivier Tilloy Cyril Garbois 24 autres relations que vous avez en commun,https://www.linkedin.com/in/benoitdelestre/,Hands on investor in Small and Mid caps,"Paris, Île-de-France, France"
Yoann Besse Aurelien Visa Francis Paufique 4 autres relations que vous avez en commun,https://www.linkedin.com/in/yoannbesse/,"Managing Director @ CDR Grayling | Public Relations, Public Affairs, Digital","Paris, Île-de-France, France"
Guillaume Eyssette Sébastien Leleu Idriss Achirou 👑 1 autre relation que vous avez en commun,https://www.linkedin.com/in/guillaume-eyssette-0b1314/,Directeur Associé / Gefinéo - L'architecte de vos finances,Paris et périphérie
Jérôme Miara 5 k abonnés Pascal de Lima Sébastien Leleu 4 autres relations que vous avez en commun,https://www.linkedin.com/in/jeromemiara/,Président du Groupe Kanbios,"Paris, Île-de-France, France"
Nicolas Vanbremeersch 12 k abonnés Bertrand Jouvenot Jean Marie Tassy Simeoni 40 autres relations que vous avez en commun,https://www.linkedin.com/in/versac/,"Président de Spintank, auditeur de la 5ème session nationale de l’IHEDN (SNC8), ex-conseiller communication du Premier ministre, think-tanker et jardinier des idées.","Paris, Île-de-France, France"
Laurent Keiser Dominique Seguin 🟢 Vendre facilement Sébastien Leleu 3 autres relations que vous avez en commun,https://www.linkedin.com/in/laurent-keiser-137097a/,Healthy Group - Aprium Pharmacie,Paris et périphérie
Nicolas Hubert 6 k abonnés Cyril Garbois Joan Burkovic 2 autres relations que vous avez en commun,https://www.linkedin.com/in/nicolas-hubert-5135a95/,Directeur Général/CEO at Milleis Banque Privée,Paris et périphérie
Sebastien MITTON Cyril Garbois Zineb BAYALI 13 autres relations que vous avez en commun,https://www.linkedin.com/in/sebastien-mitton/,Directeur Investissements | Référent Capelia pour les opérations de transmission et développement de groupes profitables,"Lyon, Auvergne-Rhône-Alpes, France"
Nicolas Ploquin 7 k abonnés Grégoire BEAURAIN Boris Janicek 8 autres relations que vous avez en commun,https://www.linkedin.com/in/nicolasploquin/fr/,"CEO/President, Board Member, Strategic advisor to Private Equity and Venture Capital in Medtech and Healthcare.",France
Adrien Tourres Jerome CASTEUBLE Sébastien Leleu 2 autres relations que vous avez en commun,https://www.linkedin.com/in/adrien-tourres-5454395/,Entrepreneur & investor - Pax Corporate Finance partner,Paris et périphérie
Mathieu QUEGUINER Jerome CASTEUBLE Edouard Vaudour 6 autres relations que vous avez en commun,https://www.linkedin.com/in/mathieuqueguiner/,Directeur du développement,"Neuilly-sur-Seine, Île-de-France, France"
Philippe Klocanas Jerome CASTEUBLE Elmehdi Amid 5 autres relations que vous avez en commun,https://www.linkedin.com/in/philippe-klocanas-4256a813/,"Chef d'entreprise, weinberg capital partners",Paris et périphérie
Etienne Guérin 4 k abonnés Bertrand Jouvenot Serge Kinkingnéhun 🪳 10 autres relations que vous avez en commun,https://www.linkedin.com/in/etienneguerin/fr/,Practis - Dirigeant,"Paris, Île-de-France, France"
Jean-Baptiste Holtz 4 k abonnés Daniel Kurbiel Samya Badouraly 5 autres relations que vous avez en commun,https://www.linkedin.com/in/jbholtz/,Expert en gestion de patrimoine | Family Office,"Nantes, Pays de la Loire, France"
Fanny LETIER 32 k abonnés Gilbert Potié Jean Marie Tassy Simeoni 84 autres relations que vous avez en commun Accéder à mon site web,https://www.linkedin.com/in/fannyletier/,Cofondatrice de GENEO capital entrepreneur. Finance positive.,"Paris, Île-de-France, France"
Christophe MONNIER 19 k abonnés Jean Neltner Cyril Pierre de Geyer 40 autres relations que vous avez en commun,https://www.linkedin.com/in/christophemonnier/fr/,J’aide les organisations à devenir plus innovantes et performantes grâce à l’intelligence humaine & artificielle.,"Montpellier, Occitanie, France"
Tristan Parisot Jean Marie Tassy Simeoni Eric Kandjee 3 autres relations que vous avez en commun,https://www.linkedin.com/in/tristan-parisot-9743486/,Founding Partner at Momentum Invest (Private Equity Fund),France
Gilles Legrand 13 k abonnés Serge Kinkingnéhun 🪳 Jean-Marc Zulesi 15 autres relations que vous avez en commun,https://www.linkedin.com/in/gilles-legrand-20bb991/,Founder chez Global Risk Predictor,"Bordeaux, Nouvelle-Aquitaine, France"
Yannick Verchere Tong Chhor Grégoire BEAURAIN 14 autres relations que vous avez en commun,https://www.linkedin.com/in/yannick-verchere/fr/,Directeur de Participations | Capital Développement - LBO chez Arkéa Capital,"Paris, Île-de-France, France"
Christian B. Thomas J. Lambert Guillaume FARDE 4 autres relations que vous avez en commun,https://www.linkedin.com/in/christian-b-3894a110/,Maire,France
Amelie Libessart-Nory Yoann Castiel Sébastien Leleu 10 autres relations que vous avez en commun,https://www.linkedin.com/in/amelie-libessart-nory-998a418/,Directrice Générale Vidi,"Neuilly-sur-Seine, Île-de-France, France"
Philippe DONADIEU Nathalie Chassaigne-Rombaut Sébastien Leleu 1 autre relation que vous avez en commun Voir mes services,https://www.linkedin.com/in/philippe-donadieu-ba51068/,Chef d'entreprises chez KOZEA GROUP,Lyon et périphérie
Antonio GRACA Daniel Kurbiel Siptene Pirbay 1 autre relation que vous avez en commun,https://www.linkedin.com/in/antonio-graca-17b8bb17/,DG Alliage Care | Résidences EHPAD |,"Paris, Île-de-France, France"
💫Julien Godard💫 8 k abonnés Gaspard Gantzer Jerome CASTEUBLE 15 autres relations que vous avez en commun Voir mes services,https://www.linkedin.com/in/jgodard/fr/,"Directeur Général, Senior Partner Diversified Funds","Paris, Île-de-France, France"
Julien Seraqui Christofer Ciminelli Sébastien Leleu 5 autres relations que vous avez en commun,https://www.linkedin.com/in/julien-seraqui-73bb9119/,"Président de Conseil Capital Plus, Auteur du Guide Seraqui",Paris et périphérie
